Date,CADUSD=X,CCRV,CHFUSD=X,CTA,EURUSD=X,EWL,GSG,KMLM,LTPZ,QLTY,TFPN,TLT,UUP,VIXM,VIXY,VNQ,VPU,VT,VTI,VTIP,VWOB
2021-01-27,0.7877799868583679,11.901033401489258,1.1277772188186646,,1.216299295425415,42.50194549560547,12.949999809265137,23.0184326171875,76.25312042236328,,,142.98333740234375,22.781978607177734,42.02000045776367,331.6000061035156,76.7221450805664,122.82959747314453,87.76982116699219,187.28433227539062,44.5875129699707,69.6804428100586
2021-01-28,0.7802746295928955,11.851615905761719,1.124985933303833,,1.2105072736740112,42.59611892700195,12.880000114440918,23.00105857849121,76.82862854003906,,,142.1929931640625,22.726072311401367,41.119998931884766,324.79998779296875,77.13496398925781,124.31232452392578,88.48356628417969,188.7565155029297,44.604881286621094,69.88751220703125
2021-01-29,0.7793685793876648,11.874127388000488,1.1253544092178345,,1.2120037078857422,41.465999603271484,12.90999984741211,23.104427337646484,76.51471710205078,,,141.3374786376953,22.754024505615234,42.54999923706055,346.0,76.24650573730469,123.52091979980469,86.7461929321289,185.4488525390625,44.596195220947266,69.79261016845703
2021-02-01,0.781115710735321,11.983393669128418,1.1218812465667725,,1.2123857736587524,41.86154556274414,13.130000114440918,22.935914993286133,76.0351333618164,,,141.50135803222656,22.8658390045166,41.900001525878906,325.79998779296875,77.98754119873047,124.38507843017578,88.22999572753906,188.61312866210938,44.5875129699707,70.05136108398438
2021-02-02,0.7784523963928223,11.983393669128418,1.1154738664627075,,1.2068694829940796,42.18174743652344,13.199999809265137,22.935914993286133,76.13105010986328,,,140.58901977539062,22.89379119873047,40.720001220703125,298.6000061035156,78.45420837402344,125.24928283691406,89.45083618164062,191.31854248046875,44.63094711303711,70.0946273803711
2021-02-03,0.7821605205535889,12.065204620361328,1.1142061948776245,,1.203905463218689,42.031063079833984,13.329999923706055,23.10268783569336,75.84332275390625,,,139.34152221679688,22.88447380065918,39.90999984741211,282.6000061035156,78.25676727294922,124.93086242675781,89.59171295166016,191.60531616210938,44.65699768066406,69.947509765625
2021-02-04,0.7822278141975403,12.057517051696777,1.1131643056869507,,1.2042388916015625,42.0593147277832,13.40999984741211,22.927227020263672,75.634033203125,,,138.9691925048828,22.986968994140625,39.70000076293945,270.20001220703125,78.79522705078125,126.0042724609375,90.21153259277344,194.03347778320312,44.63094711303711,70.18115997314453
2021-02-05,0.7798547744750977,12.18380355834961,1.106157898902893,,1.1966731548309326,41.88037872314453,13.520000457763672,23.183469772338867,75.1282958984375,,,137.8054962158203,22.85651969909668,39.86000061035156,269.6000061035156,79.07344055175781,126.65921020507812,90.7656021118164,195.12327575683594,44.665687561035156,70.16384887695312
2021-02-08,0.7837973237037659,12.282634735107422,1.112371802330017,,1.2048773765563965,41.91804885864258,13.739999771118164,23.431026458740234,75.31140899658203,,,138.41065979003906,22.84720230102539,40.04999923706055,267.3999938964844,79.50420379638672,125.88602447509766,91.39482116699219,196.8727264404297,44.68305969238281,70.1898193359375
2021-02-09,0.785071074962616,12.34577751159668,1.11284339427948,,1.2053595781326294,42.47369384765625,13.770000457763672,23.60040855407715,75.48580169677734,,,138.51300048828125,22.726072311401367,40.459999084472656,268.79998779296875,79.78242492675781,126.04975128173828,91.67656707763672,196.94918823242188,44.68305969238281,70.00808715820312
2021-02-10,0.7875814437866211,12.340287208557129,1.1205737590789795,,1.2119992971420288,42.49252700805664,13.710000038146973,23.483142852783203,75.70380401611328,,,139.43466186523438,22.716753005981445,41.16999816894531,272.6000061035156,80.21319580078125,126.5864486694336,91.66716003417969,196.86314392089844,44.69175338745117,70.07732391357422
2021-02-11,0.7876496315002441,12.303499221801758,1.1232850551605225,,1.2121212482452393,42.73738479614258,13.699999809265137,23.483142852783203,75.18061065673828,,,138.67132568359375,22.707435607910156,41.22999954223633,266.3999938964844,80.38371276855469,126.01336669921875,92.13672637939453,197.3315887451172,44.700435638427734,70.15519714355469
2021-02-12,0.7873644232749939,12.379270553588867,1.1234439611434937,,1.2131506204605103,42.71855545043945,13.920000076293945,23.578691482543945,74.58769989013672,,,136.94906616210938,22.726072311401367,41.4900016784668,257.79998779296875,80.40165710449219,125.0854721069336,92.57811737060547,198.35447692871094,44.717811584472656,69.74845886230469
2021-02-15,0.7881525158882141,,1.1213792562484741,,1.2122093439102173,,,,,,,,,,,,,,,,
2021-02-16,0.7914146780967712,12.502262115478516,1.1238051652908325,,1.2132196426391602,42.83156204223633,14.069999694824219,23.865337371826172,73.68083190917969,,,134.86380004882812,22.726072311401367,41.54999923706055,258.20001220703125,79.78242492675781,123.82111358642578,92.70018768310547,198.00074768066406,44.665687561035156,68.96964263916016
2021-02-17,0.7868439555168152,12.472063064575195,1.1195476055145264,,1.2092483043670654,42.22883224487305,14.170000076293945,23.700298309326172,73.72443389892578,,,135.72024536132812,22.81924819946289,41.470001220703125,254.60000610351562,79.68370056152344,124.04852294921875,92.39966583251953,197.58969116210938,44.63963317871094,69.48883819580078
2021-02-18,0.7874078154563904,12.507752418518066,1.1130527257919312,,1.2048004865646362,42.15348815917969,14.09000015258789,23.92613983154297,73.00068664550781,,,135.17100524902344,22.744707107543945,41.939998626708984,256.79998779296875,79.34269714355469,124.57609558105469,91.9019546508789,196.45208740234375,44.596195220947266,69.41962432861328
2021-02-19,0.7885875701904297,12.554423332214355,1.1163080930709839,,1.209189772605896,41.97455596923828,14.039999961853027,24.109418869018555,71.75379943847656,,,133.3743438720703,22.688798904418945,41.959999084472656,246.8000030517578,79.80036163330078,123.06609344482422,92.13672637939453,196.9014129638672,44.5875129699707,69.01290893554688
2021-02-22,0.7937326431274414,12.823464393615723,1.1152125597000122,,1.2126356363296509,41.86154556274414,14.350000381469727,24.526355743408203,71.43990325927734,,,132.35964965820312,22.623577117919922,42.70000076293945,257.20001220703125,80.46448516845703,120.62825775146484,91.15064239501953,195.02767944335938,44.6483154296875,68.6581039428711
2021-02-23,0.7930842638015747,12.887157440185547,1.1164577007293701,,1.2166796922683716,41.30590057373047,14.4399995803833,24.651437759399414,71.2480697631836,,,131.97792053222656,22.642210006713867,41.83000183105469,246.60000610351562,80.967041015625,121.51060485839844,91.31969451904297,194.99899291992188,44.700435638427734,68.68405151367188
2021-02-24,0.7941171526908875,13.084272384643555,1.1048502922058105,,1.215214490890503,41.52251052856445,14.640000343322754,24.984987258911133,70.81206512451172,,,131.11212158203125,22.60494041442871,40.68000030517578,237.1999969482422,81.58628845214844,120.49180603027344,91.9019546508789,197.18821716308594,44.700435638427734,68.68405151367188
2021-02-25,0.799360454082489,12.936023712158203,1.1030223369598389,,1.2171372175216675,40.919776916503906,14.539999961853027,24.95892906188965,69.26001739501953,,,128.97100830078125,22.679481506347656,42.04999923706055,274.0,80.02472686767578,119.17281341552734,89.80770111083984,192.03550720214844,44.44852066040039,67.55042266845703
2021-02-26,0.7930276989936829,12.678511619567871,1.1042768955230713,,1.2160420417785645,40.712589263916016,14.239999771118164,24.44731330871582,71.72765350341797,,,133.23468017578125,22.84720230102539,41.29999923706055,261.0,78.8580551147461,116.68038940429688,89.06581115722656,191.27072143554688,44.665687561035156,67.8792724609375
2021-03-01,0.7876496315002441,12.576933860778809,1.1020498275756836,,1.208956003189087,41.22114562988281,14.100000381469727,24.118104934692383,70.53306579589844,,,131.47491455078125,22.8658390045166,40.06999969482422,241.0,79.20805358886719,119.14550018310547,91.17881774902344,196.18443298339844,44.700435638427734,68.24989318847656
2021-03-02,0.7910453677177429,12.664237022399902,1.0930156707763672,,1.2051095962524414,41.48483657836914,14.09000015258789,24.160667419433594,70.92542266845703,,,131.48426818847656,22.781978607177734,40.65999984741211,245.0,78.44524383544922,118.6361083984375,90.5871810913086,194.33938598632812,44.78730010986328,68.18912506103516
2021-03-03,0.7914146780967712,12.655999183654785,1.0928961038589478,,1.208546757698059,40.97627639770508,14.170000076293945,24.251873016357422,70.3586654663086,,,130.0582733154297,22.84720230102539,41.38999938964844,255.8000030517578,77.99651336669922,117.40811157226562,89.62928009033203,191.5384063720703,44.77861404418945,67.77249908447266
2021-03-04,0.7892223596572876,12.74934196472168,1.087311029434204,,1.2050660848617554,40.524234771728516,14.420000076293945,24.343076705932617,69.80062103271484,,,129.21942138671875,22.996286392211914,41.939998626708984,266.3999938964844,77.10804748535156,117.32622528076172,88.32389831542969,188.50796508789062,44.717811584472656,67.23433685302734
2021-03-05,0.7887741923332214,13.12270736694336,1.0761018991470337,,1.1967735290527344,40.76909637451172,14.75,24.534175872802734,70.1668472290039,,,129.47108459472656,23.08014678955078,40.27000045776367,248.0,77.95165252685547,119.40020751953125,89.5353775024414,191.91122436523438,44.73518753051758,67.19962310791016
2021-03-08,0.7916465401649475,12.999167442321777,1.0750375986099243,,1.1925631761550903,40.543067932128906,14.510000228881836,24.403881072998047,69.37335968017578,,,128.46438598632812,23.210596084594727,40.849998474121094,254.0,78.62471771240234,121.25592041015625,88.89676666259766,190.974365234375,44.604881286621094,66.11465454101562
2021-03-09,0.7900204658508301,12.922298431396484,1.0686043500900269,,1.185171127319336,41.26823043823242,14.449999809265137,24.20844268798828,70.38482666015625,,,130.24468994140625,23.08014678955078,40.66999816894531,241.8000030517578,79.1452407836914,122.6385726928711,90.27725982666016,193.9378662109375,44.665687561035156,66.88716125488281
2021-03-10,0.7909452319145203,12.955241203308105,1.0774236917495728,,1.1897906064987183,41.371826171875,14.520000457763672,24.23015785217285,71.38758087158203,,,130.50563049316406,23.042875289916992,40.25,239.0,79.93498992919922,123.56640625,90.69987487792969,195.32403564453125,44.76123809814453,67.43401336669922
2021-03-11,0.7923867702484131,13.155651092529297,1.0756157636642456,,1.1926058530807495,41.626102447509766,14.760000228881836,24.482057571411133,71.04751586914062,,,129.5642852783203,22.931062698364258,39.810001373291016,232.8000030517578,80.86832427978516,123.26622772216797,91.8643798828125,197.87646484375,44.865478515625,67.76382446289062
2021-03-12,0.7979954481124878,13.144670486450195,1.0814785957336426,,1.1986095905303955,41.39065933227539,14.680000305175781,24.6774959564209,69.13790893554688,,,126.81470489501953,23.005603790283203,39.75,228.8000030517578,82.22346496582031,124.93999481201172,91.87376403808594,198.26841735839844,44.822044372558594,67.0607681274414
2021-03-15,0.8019696474075317,13.063406944274902,1.076119303703308,,1.1950000524520874,41.61668395996094,14.65999984741211,24.62537956237793,69.81804656982422,,,127.56034851074219,23.052194595336914,39.290000915527344,215.8000030517578,83.44397735595703,126.56822967529297,92.25880432128906,199.65460205078125,44.85679626464844,67.407958984375
2021-03-16,0.8015710711479187,13.008500099182129,1.0780508518218994,,1.1925773620605469,41.814456939697266,14.579999923706055,24.54286003112793,70.02731323242188,,,127.04774475097656,23.052194595336914,38.720001220703125,215.8000030517578,83.10294342041016,126.68648529052734,92.1836929321289,198.85157775878906,44.92628479003906,67.77249908447266
2021-03-17,0.8036841154098511,13.000814437866211,1.0813149213790894,,1.190164566040039,41.89921569824219,14.59000015258789,24.503772735595703,69.57389831542969,,,126.09705352783203,22.940380096435547,38.150001525878906,206.0,83.17474365234375,124.52153015136719,92.57811737060547,199.60678100585938,44.934967041015625,68.24122619628906
2021-03-18,0.8071025013923645,12.452845573425293,1.084316372871399,,1.1982792615890503,41.465999603271484,13.859999656677246,24.118104934692383,68.59729766845703,,,124.82015228271484,23.08014678955078,38.290000915527344,217.8000030517578,82.33114624023438,123.88480377197266,91.22576904296875,195.97410583496094,44.77861404418945,67.27775573730469
2021-03-19,0.8005828261375427,12.639528274536133,1.0783764123916626,,1.1918240785598755,41.77678298950195,14.199999809265137,24.192806243896484,69.38204193115234,,,125.59375762939453,23.089466094970703,38.41999816894531,210.8000030517578,81.2093505859375,124.266845703125,91.31969451904297,196.22265625,44.769927978515625,67.52947235107422
2021-03-22,0.7985370755195618,12.646116256713867,1.0752226114273071,,1.1883116960525513,42.3230094909668,14.140000343322754,24.138954162597656,70.48075866699219,,,127.00112915039062,23.042875289916992,37.04999923706055,195.0,81.7837142944336,123.86658477783203,91.72738647460938,197.28379821777344,44.80467224121094,67.67706298828125
2021-03-23,0.7986710071563721,12.34303092956543,1.0831888914108276,,1.193303108215332,42.0028076171875,13.680000305175781,23.713327407836914,71.15216827392578,,,128.14755249023438,23.182641983032227,36.95000076293945,205.0,81.66706848144531,125.5494384765625,90.58807373046875,195.03726196289062,44.78730010986328,67.407958984375
2021-03-24,0.7942748665809631,12.606583595275879,1.0700680017471313,,1.1840205192565918,41.84270477294922,14.0600004196167,23.800189971923828,71.43119049072266,,,128.83726501464844,23.238550186157227,37.220001220703125,206.1999969482422,81.2093505859375,125.70408630371094,89.86309051513672,193.42166137695312,44.90021896362305,67.55550384521484
2021-03-25,0.7951211333274841,12.359502792358398,1.068387508392334,,1.1813069581985474,42.01222610473633,13.779999732971191,23.504858016967773,71.13471221923828,,,127.82133483886719,23.303773880004883,36.52000045776367,199.8000030517578,82.03622436523438,127.15949249267578,90.38094329833984,194.8527374267578,44.90370178222656,67.42530822753906
2021-03-26,0.793537437915802,12.602190971374512,1.0643846988677979,,1.1776621341705322,42.172325134277344,14.140000343322754,23.775001525878906,71.09111785888672,,,127.3739242553711,23.275819778442383,35.959999084472656,192.0,83.80548095703125,127.51490020751953,91.79328155517578,198.03709411621094,44.93851852416992,67.44268798828125
2021-03-29,0.7946472764015198,12.61482048034668,1.064339280128479,,1.1788004636764526,42.0593147277832,14.170000076293945,24.06077766418457,70.48075866699219,,,126.29276275634766,23.331727981567383,35.880001068115234,197.39999389648438,83.31802368164062,128.8155059814453,91.44491577148438,197.1067352294922,44.89500045776367,67.11284637451172
2021-03-30,0.7942559719085693,12.436373710632324,1.0650761127471924,,1.177100658416748,42.021644592285156,13.9399995803833,23.817562103271484,70.49818420410156,,,126.95452880859375,23.424903869628906,34.84000015258789,188.1999969482422,83.42634582519531,127.70724487304688,91.42608642578125,197.04917907714844,44.85149002075195,67.13887023925781
2021-03-31,0.7923428416252136,12.547834396362305,1.0619205236434937,,1.1723604202270508,41.63551712036133,13.970000267028809,23.974782943725586,70.41098022460938,,,126.24612426757812,23.406269073486328,35.060001373291016,187.0,82.92085266113281,128.69642639160156,91.60497283935547,198.2481231689453,44.85149002075195,67.26907348632812
2021-04-01,0.7959058284759521,12.738908767700195,1.0594342947006226,,1.1728830337524414,42.33242416381836,14.140000343322754,23.87836456298828,70.75205993652344,,,128.3415069580078,23.303773880004883,34.13999938964844,181.1999969482422,84.42833709716797,128.56820678710938,92.81017303466797,200.73233032226562,44.89500045776367,67.74031066894531
2021-04-02,0.7970667481422424,,1.0614471435546875,,1.177994966506958,,,,,,,,,,,,,,,,
2021-04-05,0.7959248423576355,12.645018577575684,1.0615711212158203,,1.176816701889038,43.04817199707031,13.890000343322754,23.930482864379883,70.41098022460938,,,127.78150177001953,23.229230880737305,33.59000015258789,175.8000030517578,84.7532958984375,129.9145965576172,93.87415313720703,203.07269287109375,44.85149002075195,67.6531982421875
2021-04-06,0.7987092733383179,12.651606559753418,1.0683304071426392,,1.1818934679031372,42.71855545043945,13.970000267028809,23.94785499572754,70.18358612060547,,,128.64950561523438,23.17332649230957,33.38999938964844,177.39999389648438,84.9699478149414,130.4641876220703,93.67642211914062,203.1494598388672,44.860191345214844,67.8709716796875
2021-04-07,0.7954563498497009,12.695531845092773,1.0736525058746338,,1.1874228715896606,42.78447341918945,14.020000457763672,23.922666549682617,70.03492736816406,,,127.7535400390625,23.201278686523438,33.16999816894531,172.0,85.03314208984375,130.21685791015625,93.53518676757812,202.97677612304688,44.912410736083984,67.7577133178711
2021-04-08,0.7928516268730164,12.77185344696045,1.0760787725448608,,1.1873664855957031,43.32128143310547,14.130000114440918,23.826248168945312,70.27979278564453,,,128.80813598632812,23.098783493041992,33.220001220703125,169.39999389648438,84.71719360351562,130.11610412597656,94.12838745117188,204.1565399169922,44.95591354370117,67.93193054199219
2021-04-09,0.7960389256477356,12.752086639404297,1.0820636749267578,,1.1915684938430786,43.528472900390625,14.069999694824219,23.995628356933594,69.86000061035156,,,128.3415069580078,23.117416381835938,33.36000061035156,169.0,84.6178970336914,130.09779357910156,94.47673797607422,205.3938751220703,44.94721221923828,67.84481811523438
2021-04-12,0.7980336546897888,12.686199188232422,1.0807422399520874,,1.1900511980056763,43.29302978515625,14.010000228881836,23.852306365966797,69.94745635986328,,,128.28546142578125,23.10809898376465,33.470001220703125,166.39999389648438,85.1143798828125,130.21685791015625,94.2790298461914,205.45138549804688,44.93851852416992,67.94935607910156
2021-04-13,0.7962417006492615,12.757577896118164,1.084481120109558,,1.1914690732955933,43.35895538330078,14.170000076293945,23.817562103271484,70.57714080810547,,,129.246826171875,23.024240493774414,33.33000183105469,165.0,85.53863525390625,131.7373046875,94.6368179321289,206.0269012451172,44.99943161010742,68.28907775878906
2021-04-14,0.79763263463974,12.993677139282227,1.0868383646011353,,1.1954143047332764,43.18943786621094,14.489999771118164,24.31267547607422,70.41098022460938,,,128.83612060546875,22.996286392211914,33.77000045776367,168.8000030517578,85.0873031616211,132.25936889648438,94.59915924072266,205.56651306152344,45.00813674926758,68.20194244384766
2021-04-15,0.7989134788513184,13.096352577209473,1.0837758779525757,,1.1986095905303955,43.60380935668945,14.609999656677246,24.29096031188965,71.74906921386719,,,130.9921417236328,22.996286392211914,33.560001373291016,163.1999969482422,86.57673645019531,133.7706756591797,95.5124740600586,207.75338745117188,45.051639556884766,68.9336166381836
2021-04-16,0.7972129583358765,13.078782081604004,1.0847245454788208,,1.1971746683120728,44.065277099609375,14.579999923706055,24.321361541748047,71.67033386230469,,,129.97483825683594,22.968332290649414,33.41999816894531,160.60000610351562,86.76630401611328,134.75067138671875,95.87969207763672,208.2808837890625,45.02553939819336,68.70714569091797
2021-04-19,0.7988751530647278,13.128198623657227,1.086307168006897,,1.1969454288482666,44.12178039550781,14.609999656677246,24.2866153717041,71.37299346923828,,,129.60147094726562,22.8378849029541,33.97999954223633,166.1999969482422,86.93781280517578,134.0179443359375,95.44657135009766,206.9188995361328,45.02553939819336,68.65489959716797
2021-04-20,0.7986136078834534,13.136432647705078,1.0932546854019165,,1.204529047012329,43.745079040527344,14.59000015258789,24.425596237182617,71.48668670654297,,,130.19879150390625,22.87515640258789,34.560001373291016,170.0,87.65092468261719,135.62998962402344,94.37318420410156,205.019775390625,45.034236907958984,68.55907440185547
2021-04-21,0.792927086353302,13.139728546142578,1.0918222665786743,,1.2032392024993896,44.046443939208984,14.5,24.395193099975586,71.82776641845703,,,130.4600830078125,22.84720230102539,33.959999084472656,161.1999969482422,88.22865295410156,134.51255798339844,95.33358001708984,207.4656524658203,45.02553939819336,68.7245864868164
2021-04-22,0.7997632622718811,13.218794822692871,1.0908337831497192,,1.2037750482559204,43.97110366821289,14.630000114440918,24.651437759399414,72.16883850097656,,,131.0294952392578,22.91242790222168,34.689998626708984,172.39999389648438,87.75022888183594,133.6149444580078,94.73097229003906,205.84463500976562,45.034236907958984,68.78556060791016
2021-04-23,0.7998144030570984,13.298407554626465,1.0904649496078491,,1.2014753818511963,44.281883239746094,14.739999771118164,24.703556060791016,72.20384216308594,,,130.72145080566406,22.781978607177734,34.279998779296875,164.60000610351562,88.26475524902344,133.33102416992188,95.83261108398438,208.33847045898438,45.04293441772461,68.95103454589844
2021-04-26,0.8007944226264954,13.413713455200195,1.0942236185073853,,1.2089852094650269,44.065277099609375,14.869999885559082,25.01191520690918,72.39623260498047,,,130.53485107421875,22.781978607177734,34.099998474121094,163.39999389648438,88.52653503417969,132.7081756591797,96.11508178710938,209.09619140625,45.02553939819336,68.57649993896484
2021-04-27,0.8067118525505066,13.485091209411621,1.0933263301849365,,1.2081671953201294,43.86750793457031,14.979999542236328,25.237756729125977,72.1513671875,,,129.39614868164062,22.79129409790039,33.689998626708984,159.8000030517578,88.51750946044922,131.60906982421875,96.01151275634766,209.0002899169922,45.08645248413086,68.28034210205078
2021-04-28,0.806048572063446,13.487836837768555,1.0940439701080322,,1.2090305089950562,43.98993682861328,15.039999961853027,25.07532501220703,72.46617889404297,,,129.48011779785156,22.707435607910156,33.84000015258789,159.1999969482422,88.32795715332031,131.43504333496094,96.1904067993164,208.97149658203125,45.20828628540039,68.45455932617188
2021-04-29,0.8128164410591125,13.534507751464844,1.100473165512085,,1.213592290878296,44.0841178894043,15.170000076293945,25.350677490234375,72.09014892578125,,,129.09750366210938,22.716753005981445,33.70000076293945,158.1999969482422,89.0862045288086,132.68984985351562,96.4069595336914,209.76756286621094,45.23439025878906,68.5329360961914
2021-04-30,0.8145843148231506,13.483443260192871,1.1001100540161133,,1.2127091884613037,43.594398498535156,15.100000381469727,25.428852081298828,71.76654815673828,,,129.39614868164062,22.903108596801758,34.15999984741211,164.60000610351562,89.43826293945312,133.55996704101562,95.39007568359375,208.23294067382812,45.24309539794922,68.67230224609375
2021-05-03,0.8143919110298157,13.65859603881836,1.0954102277755737,,1.2027760744094849,44.02760696411133,15.1899995803833,25.276845932006836,72.07383728027344,,,129.47373962402344,22.800613403320312,33.5099983215332,158.39999389648438,89.26673126220703,133.5783233642578,95.83261108398438,208.5974578857422,45.321414947509766,68.61724090576172
2021-05-04,0.8143255710601807,13.822218894958496,1.097044587135315,,1.2061271667480469,43.37778854370117,15.40999984741211,25.441883087158203,72.36357116699219,,,130.3523406982422,22.903108596801758,34.029998779296875,164.39999389648438,88.68902587890625,133.138671875,94.90047454833984,207.03402709960938,45.391029357910156,68.6959228515625
2021-05-05,0.8129948973655701,13.932581901550293,1.0948106050491333,,1.2015043497085571,43.92401123046875,15.430000305175781,25.56522560119629,73.08352661132812,,,130.5673065185547,22.89379119873047,33.58000183105469,160.60000610351562,87.21764373779297,130.885498046875,95.32415771484375,206.99560546875,45.486759185791016,68.79205322265625
2021-05-06,0.8151886463165283,14.108831405639648,1.095158338546753,,1.2007973194122314,44.272464752197266,15.5,25.59823226928711,72.89915466308594,,,130.78231811523438,22.781978607177734,33.45000076293945,159.60000610351562,87.70509338378906,131.99375915527344,95.95502471923828,208.05072021484375,45.443241119384766,69.0193099975586
2021-05-07,0.8227744102478027,14.253786087036133,1.1018191576004028,,1.2068549394607544,44.80928039550781,15.5600004196167,25.71984100341797,73.10985565185547,,,130.13735961914062,22.6142578125,32.79999923706055,150.0,88.86053466796875,132.360107421875,96.85891723632812,209.81556701660156,45.486759185791016,69.23779296875
